Title = "Equation Residuals in Tecplot ASCII Format Generated by ASOP(R) Flow Solver 2.5 : v2.5.7"
 Variables = "No", "Res-Eqn_01", "Res-Eqn_02", "Res-Eqn_03", "Res-Eqn_04", "Res-Eqn_05", "Mass_In-01", "Mass_Ex-01", "PT_In-01", "PT_Ex-01", "TT_In-01", "TT_Ex-01",
      9530  0.222139E+00  0.234748E+00  0.159599E+01  0.000000E+00  0.175452E+00  0.506592E+02  0.576197E+02  0.143129E+06  0.950976E+05  0.286480E+03  0.273482E+03
      9540  0.221750E+00  0.235302E+00  0.154841E+01  0.000000E+00  0.169393E+00  0.506592E+02  0.575840E+02  0.143129E+06  0.950857E+05  0.286480E+03  0.273478E+03
      9550  0.217111E+00  0.236293E+00  0.158877E+01  0.000000E+00  0.173645E+00  0.506592E+02  0.575520E+02  0.143129E+06  0.950733E+05  0.286480E+03  0.273475E+03
      9560  0.220862E+00  0.233597E+00  0.155142E+01  0.000000E+00  0.173272E+00  0.506592E+02  0.575224E+02  0.143129E+06  0.950606E+05  0.286480E+03  0.273472E+03
      9570  0.209698E+00  0.236873E+00  0.153000E+01  0.000000E+00  0.163004E+00  0.506592E+02  0.574945E+02  0.143129E+06  0.950480E+05  0.286480E+03  0.273469E+03
      9580  0.218009E+00  0.228152E+00  0.155611E+01  0.000000E+00  0.173296E+00  0.506592E+02  0.574677E+02  0.143129E+06  0.950356E+05  0.286480E+03  0.273467E+03
      9590  0.217880E+00  0.230016E+00  0.151108E+01  0.000000E+00  0.168147E+00  0.506592E+02  0.574413E+02  0.143129E+06  0.950234E+05  0.286480E+03  0.273466E+03
      9600  0.207420E+00  0.234051E+00  0.153991E+01  0.000000E+00  0.165030E+00  0.506592E+02  0.574149E+02  0.143129E+06  0.950116E+05  0.286480E+03  0.273465E+03
      9610  0.217308E+00  0.227409E+00  0.152235E+01  0.000000E+00  0.172508E+00  0.506592E+02  0.573884E+02  0.143129E+06  0.949999E+05  0.286480E+03  0.273465E+03
      9620  0.210026E+00  0.229956E+00  0.148789E+01  0.000000E+00  0.160174E+00  0.506592E+02  0.573619E+02  0.143129E+06  0.949883E+05  0.286480E+03  0.273465E+03
      9630  0.214567E+00  0.227205E+00  0.153982E+01  0.000000E+00  0.173809E+00  0.506592E+02  0.573356E+02  0.143129E+06  0.949767E+05  0.286480E+03  0.273466E+03
      9640  0.216290E+00  0.227903E+00  0.149996E+01  0.000000E+00  0.169061E+00  0.506592E+02  0.573096E+02  0.143129E+06  0.949650E+05  0.286480E+03  0.273466E+03
      9650  0.204305E+00  0.232931E+00  0.149733E+01  0.000000E+00  0.159964E+00  0.506592E+02  0.572841E+02  0.143129E+06  0.949533E+05  0.286480E+03  0.273468E+03
      9660  0.216649E+00  0.223643E+00  0.152740E+01  0.000000E+00  0.173213E+00  0.506592E+02  0.572592E+02  0.143129E+06  0.949415E+05  0.286480E+03  0.273469E+03
      9670  0.215234E+00  0.228312E+00  0.148810E+01  0.000000E+00  0.165593E+00  0.506592E+02  0.572349E+02  0.143129E+06  0.949296E+05  0.286480E+03  0.273471E+03
      9680  0.206018E+00  0.232836E+00  0.152585E+01  0.000000E+00  0.164777E+00  0.506592E+02  0.572112E+02  0.143129E+06  0.949177E+05  0.286480E+03  0.273474E+03
      9690  0.218592E+00  0.226620E+00  0.151679E+01  0.000000E+00  0.173508E+00  0.506592E+02  0.571878E+02  0.143129E+06  0.949058E+05  0.286480E+03  0.273477E+03
      9700  0.210608E+00  0.231468E+00  0.148356E+01  0.000000E+00  0.160486E+00  0.506592E+02  0.571646E+02  0.143129E+06  0.948938E+05  0.286480E+03  0.273481E+03
      9710  0.216786E+00  0.228880E+00  0.154287E+01  0.000000E+00  0.176292E+00  0.506592E+02  0.571413E+02  0.143129E+06  0.948818E+05  0.286480E+03  0.273486E+03
      9720  0.219022E+00  0.230755E+00  0.150611E+01  0.000000E+00  0.170486E+00  0.506592E+02  0.571178E+02  0.143129E+06  0.948698E+05  0.286480E+03  0.273492E+03
      9730  0.206477E+00  0.236767E+00  0.150304E+01  0.000000E+00  0.162014E+00  0.506592E+02  0.570940E+02  0.143129E+06  0.948578E+05  0.286480E+03  0.273499E+03
      9740  0.221019E+00  0.227136E+00  0.153813E+01  0.000000E+00  0.176708E+00  0.506592E+02  0.570696E+02  0.143129E+06  0.948458E+05  0.286480E+03  0.273507E+03
      9750  0.218110E+00  0.233254E+00  0.149472E+01  0.000000E+00  0.166380E+00  0.506592E+02  0.570446E+02  0.143129E+06  0.948338E+05  0.286480E+03  0.273516E+03
      9760  0.210516E+00  0.236739E+00  0.153745E+01  0.000000E+00  0.169428E+00  0.506592E+02  0.570188E+02  0.143129E+06  0.948218E+05  0.286480E+03  0.273526E+03
      9770  0.223343E+00  0.231179E+00  0.152538E+01  0.000000E+00  0.176105E+00  0.506592E+02  0.569921E+02  0.143129E+06  0.948098E+05  0.286480E+03  0.273537E+03
      9780  0.210186E+00  0.237887E+00  0.149154E+01  0.000000E+00  0.160367E+00  0.506592E+02  0.569645E+02  0.143129E+06  0.947979E+05  0.286480E+03  0.273549E+03
      9790  0.221569E+00  0.230729E+00  0.154774E+01  0.000000E+00  0.179975E+00  0.506592E+02  0.569356E+02  0.143129E+06  0.947861E+05  0.286480E+03  0.273563E+03
      9800  0.221673E+00  0.234674E+00  0.150213E+01  0.000000E+00  0.170187E+00  0.506592E+02  0.569056E+02  0.143129E+06  0.947744E+05  0.286480E+03  0.273578E+03
      9810  0.207289E+00  0.240713E+00  0.151393E+01  0.000000E+00  0.164756E+00  0.506592E+02  0.568743E+02  0.143129E+06  0.947629E+05  0.286480E+03  0.273593E+03
      9820  0.224670E+00  0.229224E+00  0.153163E+01  0.000000E+00  0.179325E+00  0.506592E+02  0.568416E+02  0.143129E+06  0.947516E+05  0.286480E+03  0.273609E+03
      9830  0.215168E+00  0.236507E+00  0.148128E+01  0.000000E+00  0.161392E+00  0.506592E+02  0.568077E+02  0.143129E+06  0.947406E+05  0.286480E+03  0.273626E+03
      9840  0.215510E+00  0.234303E+00  0.153108E+01  0.000000E+00  0.176210E+00  0.506592E+02  0.567726E+02  0.143129E+06  0.947298E+05  0.286480E+03  0.273643E+03
      9850  0.223223E+00  0.231616E+00  0.149156E+01  0.000000E+00  0.173490E+00  0.506592E+02  0.567368E+02  0.143129E+06  0.947192E+05  0.286480E+03  0.273659E+03
      9860  0.204423E+00  0.239203E+00  0.147527E+01  0.000000E+00  0.158733E+00  0.506592E+02  0.567004E+02  0.143129E+06  0.947090E+05  0.286480E+03  0.273674E+03
      9870  0.221169E+00  0.226059E+00  0.151388E+01  0.000000E+00  0.179416E+00  0.506592E+02  0.566639E+02  0.143129E+06  0.946992E+05  0.286480E+03  0.273686E+03
      9880  0.216559E+00  0.232482E+00  0.145707E+01  0.000000E+00  0.163631E+00  0.506592E+02  0.566277E+02  0.143129E+06  0.946898E+05  0.286480E+03  0.273696E+03
      9890  0.202971E+00  0.235809E+00  0.147894E+01  0.000000E+00  0.163675E+00  0.506592E+02  0.565920E+02  0.143129E+06  0.946808E+05  0.286480E+03  0.273702E+03
      9900  0.222591E+00  0.223587E+00  0.146327E+01  0.000000E+00  0.177628E+00  0.506592E+02  0.565573E+02  0.143129E+06  0.946724E+05  0.286480E+03  0.273702E+03
      9910  0.205683E+00  0.232201E+00  0.142792E+01  0.000000E+00  0.153229E+00  0.506592E+02  0.565236E+02  0.143129E+06  0.946646E+05  0.286480E+03  0.273697E+03
      9920  0.210008E+00  0.226257E+00  0.146670E+01  0.000000E+00  0.174063E+00  0.506592E+02  0.564911E+02  0.143129E+06  0.946575E+05  0.286480E+03  0.273683E+03
      9930  0.217500E+00  0.222714E+00  0.141200E+01  0.000000E+00  0.169069E+00  0.506592E+02  0.564596E+02  0.143129E+06  0.946512E+05  0.286480E+03  0.273662E+03
      9940  0.194464E+00  0.230606E+00  0.140279E+01  0.000000E+00  0.149584E+00  0.506592E+02  0.564291E+02  0.143129E+06  0.946457E+05  0.286480E+03  0.273631E+03
      9950  0.213907E+00  0.215519E+00  0.142916E+01  0.000000E+00  0.177711E+00  0.506592E+02  0.563994E+02  0.143129E+06  0.946411E+05  0.286480E+03  0.273590E+03
      9960  0.208144E+00  0.221543E+00  0.137843E+01  0.000000E+00  0.157683E+00  0.506592E+02  0.563703E+02  0.143129E+06  0.946375E+05  0.286480E+03  0.273540E+03
      9970  0.187984E+00  0.225342E+00  0.137725E+01  0.000000E+00  0.149451E+00  0.506592E+02  0.563415E+02  0.143129E+06  0.946347E+05  0.286480E+03  0.273479E+03
      9980  0.212551E+00  0.206510E+00  0.137194E+01  0.000000E+00  0.174807E+00  0.506592E+02  0.563129E+02  0.143129E+06  0.946330E+05  0.286480E+03  0.273409E+03
      9990  0.198896E+00  0.218135E+00  0.134528E+01  0.000000E+00  0.148716E+00  0.506592E+02  0.562841E+02  0.143129E+06  0.946321E+05  0.286480E+03  0.273332E+03
     10000  0.182665E+00  0.217916E+00  0.134483E+01  0.000000E+00  0.148316E+00  0.506592E+02  0.562552E+02  0.143129E+06  0.946321E+05  0.286480E+03  0.273250E+03
     10010  0.208718E+00  0.199004E+00  0.132014E+01  0.000000E+00  0.171236E+00  0.506592E+02  0.562257E+02  0.143129E+06  0.946327E+05  0.286480E+03  0.273165E+03
     10020  0.190602E+00  0.212174E+00  0.130782E+01  0.000000E+00  0.141714E+00  0.506592E+02  0.561955E+02  0.143129E+06  0.946340E+05  0.286480E+03  0.273081E+03
     10030  0.176454E+00  0.209648E+00  0.130360E+01  0.000000E+00  0.144615E+00  0.506592E+02  0.561645E+02  0.143129E+06  0.946357E+05  0.286480E+03  0.273001E+03
     10040  0.202223E+00  0.190922E+00  0.127524E+01  0.000000E+00  0.166614E+00  0.506592E+02  0.561324E+02  0.143129E+06  0.946375E+05  0.286480E+03  0.272928E+03
     10050  0.184379E+00  0.204934E+00  0.126602E+01  0.000000E+00  0.137606E+00  0.506592E+02  0.560993E+02  0.143129E+06  0.946394E+05  0.286480E+03  0.272866E+03
     10060  0.168711E+00  0.201984E+00  0.125493E+01  0.000000E+00  0.137247E+00  0.506592E+02  0.560650E+02  0.143129E+06  0.946409E+05  0.286480E+03  0.272817E+03
     10070  0.196103E+00  0.181834E+00  0.123457E+01  0.000000E+00  0.164630E+00  0.506592E+02  0.560299E+02  0.143129E+06  0.946419E+05  0.286480E+03  0.272782E+03
     10080  0.180786E+00  0.196931E+00  0.121898E+01  0.000000E+00  0.137377E+00  0.506592E+02  0.559940E+02  0.143129E+06  0.946421E+05  0.286480E+03  0.272760E+03
     10090  0.162090E+00  0.194940E+00  0.120495E+01  0.000000E+00  0.126861E+00  0.506592E+02  0.559580E+02  0.143129E+06  0.946411E+05  0.286480E+03  0.272752E+03
     10100  0.185661E+00  0.176992E+00  0.119242E+01  0.000000E+00  0.159048E+00  0.506592E+02  0.559223E+02  0.143129E+06  0.946389E+05  0.286480E+03  0.272756E+03
     10110  0.179220E+00  0.186935E+00  0.117023E+01  0.000000E+00  0.141194E+00  0.506592E+02  0.558875E+02  0.143129E+06  0.946351E+05  0.286480E+03  0.272769E+03
     10120  0.163934E+00  0.187200E+00  0.117020E+01  0.000000E+00  0.122104E+00  0.506592E+02  0.558542E+02  0.143129E+06  0.946296E+05  0.286480E+03  0.272787E+03
     10130  0.162430E+00  0.175809E+00  0.116155E+01  0.000000E+00  0.135146E+00  0.506592E+02  0.558230E+02  0.143129E+06  0.946223E+05  0.286480E+03  0.272809E+03
     10140  0.178122E+00  0.172503E+00  0.113155E+01  0.000000E+00  0.147781E+00  0.506592E+02  0.557947E+02  0.143129E+06  0.946130E+05  0.286480E+03  0.272830E+03
     10150  0.164482E+00  0.182265E+00  0.113456E+01  0.000000E+00  0.125222E+00  0.506592E+02  0.557696E+02  0.143129E+06  0.946018E+05  0.286480E+03  0.272849E+03
     10160  0.151113E+00  0.175925E+00  0.113280E+01  0.000000E+00  0.119830E+00  0.506592E+02  0.557484E+02  0.143129E+06  0.945887E+05  0.286480E+03  0.272863E+03
     10170  0.168875E+00  0.161825E+00  0.111387E+01  0.000000E+00  0.144096E+00  0.506592E+02  0.557312E+02  0.143129E+06  0.945739E+05  0.286480E+03  0.272871E+03
     10180  0.166026E+00  0.172223E+00  0.109574E+01  0.000000E+00  0.133806E+00  0.506592E+02  0.557182E+02  0.143129E+06  0.945575E+05  0.286480E+03  0.272870E+03
     10190  0.155451E+00  0.173373E+00  0.110254E+01  0.000000E+00  0.118260E+00  0.506592E+02  0.557096E+02  0.143129E+06  0.945398E+05  0.286480E+03  0.272862E+03
     10200  0.147014E+00  0.163639E+00  0.110388E+01  0.000000E+00  0.119174E+00  0.506592E+02  0.557050E+02  0.143129E+06  0.945211E+05  0.286480E+03  0.272845E+03
     10210  0.163573E+00  0.155802E+00  0.107179E+01  0.000000E+00  0.138951E+00  0.506592E+02  0.557042E+02  0.143129E+06  0.945018E+05  0.286480E+03  0.272821E+03
     10220  0.157482E+00  0.167267E+00  0.106424E+01  0.000000E+00  0.125851E+00  0.506592E+02  0.557066E+02  0.143129E+06  0.944821E+05  0.286480E+03  0.272789E+03
     10230  0.148423E+00  0.165429E+00  0.107550E+01  0.000000E+00  0.114060E+00  0.506592E+02  0.557117E+02  0.143129E+06  0.944626E+05  0.286480E+03  0.272750E+03
     10240  0.142931E+00  0.155082E+00  0.107535E+01  0.000000E+00  0.116306E+00  0.506592E+02  0.557187E+02  0.143129E+06  0.944434E+05  0.286480E+03  0.272706E+03
     10250  0.155788E+00  0.151370E+00  0.103747E+01  0.000000E+00  0.131990E+00  0.506592E+02  0.557269E+02  0.143129E+06  0.944250E+05  0.286480E+03  0.272657E+03
     10260  0.151195E+00  0.160538E+00  0.103038E+01  0.000000E+00  0.121548E+00  0.506592E+02  0.557358E+02  0.143129E+06  0.944075E+05  0.286480E+03  0.272603E+03
     10270  0.143696E+00  0.158919E+00  0.104900E+01  0.000000E+00  0.111538E+00  0.506592E+02  0.557448E+02  0.143129E+06  0.943912E+05  0.286480E+03  0.272544E+03
     10280  0.137973E+00  0.149277E+00  0.105278E+01  0.000000E+00  0.111424E+00  0.506592E+02  0.557537E+02  0.143129E+06  0.943762E+05  0.286480E+03  0.272480E+03
     10290  0.146610E+00  0.145747E+00  0.101781E+01  0.000000E+00  0.123474E+00  0.506592E+02  0.557625E+02  0.143129E+06  0.943628E+05  0.286480E+03  0.272411E+03
     10300  0.146137E+00  0.153020E+00  0.994434E+00  0.000000E+00  0.119211E+00  0.506592E+02  0.557712E+02  0.143129E+06  0.943508E+05  0.286480E+03  0.272333E+03
     10310  0.140700E+00  0.153229E+00  0.102225E+01  0.000000E+00  0.110690E+00  0.506592E+02  0.557802E+02  0.143129E+06  0.943404E+05  0.286480E+03  0.272245E+03
     10320  0.134578E+00  0.145479E+00  0.102791E+01  0.000000E+00  0.107821E+00  0.506592E+02  0.557903E+02  0.143129E+06  0.943315E+05  0.286480E+03  0.272143E+03
     10330  0.138298E+00  0.139589E+00  0.101516E+01  0.000000E+00  0.115363E+00  0.506592E+02  0.558022E+02  0.143129E+06  0.943241E+05  0.286480E+03  0.272023E+03
     10340  0.140926E+00  0.144800E+00  0.971614E+00  0.000000E+00  0.116698E+00  0.506592E+02  0.558169E+02  0.143129E+06  0.943180E+05  0.286480E+03  0.271882E+03
     10350  0.137309E+00  0.147039E+00  0.989120E+00  0.000000E+00  0.109981E+00  0.506592E+02  0.558353E+02  0.143129E+06  0.943133E+05  0.286480E+03  0.271715E+03
     10360  0.131541E+00  0.143564E+00  0.100794E+01  0.000000E+00  0.105217E+00  0.506592E+02  0.558583E+02  0.143129E+06  0.943099E+05  0.286480E+03  0.271518E+03
     10370  0.132067E+00  0.136766E+00  0.100685E+01  0.000000E+00  0.109215E+00  0.506592E+02  0.558865E+02  0.143129E+06  0.943076E+05  0.286480E+03  0.271290E+03
     10380  0.133497E+00  0.137473E+00  0.976370E+00  0.000000E+00  0.110762E+00  0.506592E+02  0.559199E+02  0.143129E+06  0.943066E+05  0.286480E+03  0.271032E+03
     10390  0.134022E+00  0.141059E+00  0.952930E+00  0.000000E+00  0.109576E+00  0.506592E+02  0.559579E+02  0.143129E+06  0.943067E+05  0.286480E+03  0.270747E+03
     10400  0.130484E+00  0.140181E+00  0.979392E+00  0.000000E+00  0.104698E+00  0.506592E+02  0.559989E+02  0.143129E+06  0.943080E+05  0.286480E+03  0.270442E+03
     10410  0.126419E+00  0.135800E+00  0.980796E+00  0.000000E+00  0.102628E+00  0.506592E+02  0.560405E+02  0.143129E+06  0.943106E+05  0.286480E+03  0.270130E+03
     10420  0.130400E+00  0.131530E+00  0.981239E+00  0.000000E+00  0.109105E+00  0.506592E+02  0.560793E+02  0.143129E+06  0.943141E+05  0.286480E+03  0.269825E+03
     10430  0.128121E+00  0.134186E+00  0.949633E+00  0.000000E+00  0.105304E+00  0.506592E+02  0.561113E+02  0.143129E+06  0.943186E+05  0.286480E+03  0.269548E+03
     10440  0.128224E+00  0.135588E+00  0.936650E+00  0.000000E+00  0.104486E+00  0.506592E+02  0.561325E+02  0.143129E+06  0.943235E+05  0.286480E+03  0.269315E+03
     10450  0.124931E+00  0.134070E+00  0.956193E+00  0.000000E+00  0.100875E+00  0.506592E+02  0.561395E+02  0.143129E+06  0.943285E+05  0.286480E+03  0.269146E+03
     10460  0.122517E+00  0.130563E+00  0.949426E+00  0.000000E+00  0.100511E+00  0.506592E+02  0.561300E+02  0.143129E+06  0.943331E+05  0.286480E+03  0.269049E+03
     10470  0.127230E+00  0.128240E+00  0.950006E+00  0.000000E+00  0.106700E+00  0.506592E+02  0.561037E+02  0.143129E+06  0.943368E+05  0.286480E+03  0.269030E+03
     10480  0.123194E+00  0.130369E+00  0.933786E+00  0.000000E+00  0.100531E+00  0.506592E+02  0.560623E+02  0.143129E+06  0.943396E+05  0.286480E+03  0.269081E+03
     10490  0.123352E+00  0.130448E+00  0.919242E+00  0.000000E+00  0.100513E+00  0.506592E+02  0.560091E+02  0.143129E+06  0.943412E+05  0.286480E+03  0.269187E+03
     10500  0.120469E+00  0.128995E+00  0.930919E+00  0.000000E+00  0.978934E-01  0.506592E+02  0.559487E+02  0.143129E+06  0.943417E+05  0.286480E+03  0.269329E+03
     10510  0.118600E+00  0.126571E+00  0.924115E+00  0.000000E+00  0.979611E-01  0.506592E+02  0.558857E+02  0.143129E+06  0.943414E+05  0.286480E+03  0.269484E+03
     10520  0.125111E+00  0.125197E+00  0.917659E+00  0.000000E+00  0.105936E+00  0.506592E+02  0.558244E+02  0.143129E+06  0.943404E+05  0.286480E+03  0.269632E+03
     10530  0.119573E+00  0.126924E+00  0.924195E+00  0.000000E+00  0.973618E-01  0.506592E+02  0.557674E+02  0.143129E+06  0.943388E+05  0.286480E+03  0.269761E+03
     10540  0.118824E+00  0.126204E+00  0.907057E+00  0.000000E+00  0.965639E-01  0.506592E+02  0.557159E+02  0.143129E+06  0.943368E+05  0.286480E+03  0.269863E+03
     10550  0.116689E+00  0.124414E+00  0.909601E+00  0.000000E+00  0.951817E-01  0.506592E+02  0.556697E+02  0.143129E+06  0.943341E+05  0.286480E+03  0.269939E+03
     10560  0.114477E+00  0.122985E+00  0.901071E+00  0.000000E+00  0.948218E-01  0.506592E+02  0.556274E+02  0.143129E+06  0.943308E+05  0.286480E+03  0.269995E+03
     10570  0.119844E+00  0.122388E+00  0.888044E+00  0.000000E+00  0.101724E+00  0.506592E+02  0.555874E+02  0.143129E+06  0.943267E+05  0.286480E+03  0.270039E+03
     10580  0.119015E+00  0.124198E+00  0.906484E+00  0.000000E+00  0.983920E-01  0.506592E+02  0.555480E+02  0.143129E+06  0.943217E+05  0.286480E+03  0.270079E+03
     10590  0.114439E+00  0.122875E+00  0.910628E+00  0.000000E+00  0.922352E-01  0.506592E+02  0.555080E+02  0.143129E+06  0.943158E+05  0.286480E+03  0.270121E+03
     10600  0.113212E+00  0.120246E+00  0.896087E+00  0.000000E+00  0.922155E-01  0.506592E+02  0.554669E+02  0.143129E+06  0.943091E+05  0.286480E+03  0.270170E+03
     10610  0.110250E+00  0.119286E+00  0.886992E+00  0.000000E+00  0.907857E-01  0.506592E+02  0.554247E+02  0.143129E+06  0.943017E+05  0.286480E+03  0.270225E+03
     10620  0.111532E+00  0.118121E+00  0.867801E+00  0.000000E+00  0.935890E-01  0.506592E+02  0.553816E+02  0.143129E+06  0.942937E+05  0.286480E+03  0.270285E+03
     10630  0.117956E+00  0.119351E+00  0.868281E+00  0.000000E+00  0.100102E+00  0.506592E+02  0.553384E+02  0.143129E+06  0.942853E+05  0.286480E+03  0.270348E+03
     10640  0.112242E+00  0.119961E+00  0.897151E+00  0.000000E+00  0.913414E-01  0.506592E+02  0.552955E+02  0.143129E+06  0.942766E+05  0.286480E+03  0.270413E+03
     10650  0.107919E+00  0.116429E+00  0.894183E+00  0.000000E+00  0.868484E-01  0.506592E+02  0.552532E+02  0.143129E+06  0.942677E+05  0.286480E+03  0.270477E+03
     10660  0.105468E+00  0.113196E+00  0.868076E+00  0.000000E+00  0.863449E-01  0.506592E+02  0.552117E+02  0.143129E+06  0.942587E+05  0.286480E+03  0.270539E+03
     10670  0.102397E+00  0.111880E+00  0.844706E+00  0.000000E+00  0.852990E-01  0.506592E+02  0.551710E+02  0.143129E+06  0.942495E+05  0.286480E+03  0.270599E+03
     10680  0.104901E+00  0.110732E+00  0.820951E+00  0.000000E+00  0.889942E-01  0.506592E+02  0.551310E+02  0.143129E+06  0.942403E+05  0.286480E+03  0.270659E+03
     10690  0.109392E+00  0.112726E+00  0.826018E+00  0.000000E+00  0.931447E-01  0.506592E+02  0.550915E+02  0.143129E+06  0.942310E+05  0.286480E+03  0.270718E+03
     10700  0.103171E+00  0.110946E+00  0.853518E+00  0.000000E+00  0.846643E-01  0.506592E+02  0.550522E+02  0.143129E+06  0.942218E+05  0.286480E+03  0.270778E+03
     10710  0.960562E-01  0.105271E+00  0.858904E+00  0.000000E+00  0.771460E-01  0.506592E+02  0.550130E+02  0.143129E+06  0.942125E+05  0.286480E+03  0.270839E+03
     10720  0.921498E-01  0.100833E+00  0.815140E+00  0.000000E+00  0.755702E-01  0.506592E+02  0.549739E+02  0.143129E+06  0.942034E+05  0.286480E+03  0.270901E+03
     10730  0.890354E-01  0.987692E-01  0.785910E+00  0.000000E+00  0.740377E-01  0.506592E+02  0.549348E+02  0.143129E+06  0.941944E+05  0.286480E+03  0.270963E+03
     10740  0.880400E-01  0.969336E-01  0.755361E+00  0.000000E+00  0.745121E-01  0.506592E+02  0.548957E+02  0.143129E+06  0.941856E+05  0.286480E+03  0.271025E+03
     10750  0.934781E-01  0.967981E-01  0.753176E+00  0.000000E+00  0.812649E-01  0.506592E+02  0.548569E+02  0.143129E+06  0.941770E+05  0.286480E+03  0.271087E+03
     10760  0.912127E-01  0.984096E-01  0.772957E+00  0.000000E+00  0.770305E-01  0.506592E+02  0.548182E+02  0.143129E+06  0.941688E+05  0.286480E+03  0.271146E+03
     10770  0.858509E-01  0.944186E-01  0.790359E+00  0.000000E+00  0.712391E-01  0.506592E+02  0.547798E+02  0.143129E+06  0.941609E+05  0.286480E+03  0.271203E+03
     10780  0.794012E-01  0.885931E-01  0.793959E+00  0.000000E+00  0.645632E-01  0.506592E+02  0.547419E+02  0.143129E+06  0.941535E+05  0.286480E+03  0.271257E+03
     10790  0.755058E-01  0.850794E-01  0.746031E+00  0.000000E+00  0.622677E-01  0.506592E+02  0.547046E+02  0.143129E+06  0.941465E+05  0.286480E+03  0.271305E+03
     10800  0.742859E-01  0.836828E-01  0.717188E+00  0.000000E+00  0.622160E-01  0.506592E+02  0.546679E+02  0.143129E+06  0.941401E+05  0.286480E+03  0.271347E+03
     10810  0.734486E-01  0.832280E-01  0.696116E+00  0.000000E+00  0.615106E-01  0.506592E+02  0.546322E+02  0.143129E+06  0.941343E+05  0.286480E+03  0.271382E+03
     10820  0.738924E-01  0.827084E-01  0.689804E+00  0.000000E+00  0.625387E-01  0.506592E+02  0.545978E+02  0.143129E+06  0.941292E+05  0.286480E+03  0.271407E+03
     10830  0.782075E-01  0.838536E-01  0.702660E+00  0.000000E+00  0.677745E-01  0.506592E+02  0.545651E+02  0.143129E+06  0.941249E+05  0.286480E+03  0.271421E+03
     10840  0.801330E-01  0.870800E-01  0.717799E+00  0.000000E+00  0.691053E-01  0.506592E+02  0.545346E+02  0.143129E+06  0.941215E+05  0.286480E+03  0.271421E+03
     10850  0.749987E-01  0.846322E-01  0.724630E+00  0.000000E+00  0.626801E-01  0.506592E+02  0.545070E+02  0.143129E+06  0.941190E+05  0.286480E+03  0.271404E+03
     10860  0.725217E-01  0.809420E-01  0.736269E+00  0.000000E+00  0.607636E-01  0.506592E+02  0.544830E+02  0.143129E+06  0.941175E+05  0.286480E+03  0.271367E+03
     10870  0.681760E-01  0.774485E-01  0.743786E+00  0.000000E+00  0.562105E-01  0.506592E+02  0.544636E+02  0.143129E+06  0.941171E+05  0.286480E+03  0.271306E+03
     10880  0.655400E-01  0.757859E-01  0.697579E+00  0.000000E+00  0.543185E-01  0.506592E+02  0.544497E+02  0.143129E+06  0.941180E+05  0.286480E+03  0.271216E+03
     10890  0.651597E-01  0.751719E-01  0.670548E+00  0.000000E+00  0.544061E-01  0.506592E+02  0.544422E+02  0.143129E+06  0.941202E+05  0.286480E+03  0.271093E+03
     10900  0.651081E-01  0.750146E-01  0.656901E+00  0.000000E+00  0.543204E-01  0.506592E+02  0.544421E+02  0.143129E+06  0.941238E+05  0.286480E+03  0.270934E+03
     10910  0.644830E-01  0.746369E-01  0.655664E+00  0.000000E+00  0.541577E-01  0.506592E+02  0.544499E+02  0.143129E+06  0.941289E+05  0.286480E+03  0.270735E+03
     10920  0.658909E-01  0.744637E-01  0.659337E+00  0.000000E+00  0.558979E-01  0.506592E+02  0.544660E+02  0.143129E+06  0.941356E+05  0.286480E+03  0.270495E+03
     10930  0.712453E-01  0.766245E-01  0.665222E+00  0.000000E+00  0.629236E-01  0.506592E+02  0.544901E+02  0.143129E+06  0.941438E+05  0.286480E+03  0.270216E+03
     10940  0.680848E-01  0.778304E-01  0.671130E+00  0.000000E+00  0.578808E-01  0.506592E+02  0.545212E+02  0.143129E+06  0.941536E+05  0.286480E+03  0.269901E+03
     10950  0.638130E-01  0.742401E-01  0.682733E+00  0.000000E+00  0.533921E-01  0.506592E+02  0.545576E+02  0.143129E+06  0.941646E+05  0.286480E+03  0.269560E+03
     10960  0.614230E-01  0.713838E-01  0.693291E+00  0.000000E+00  0.516771E-01  0.506592E+02  0.545968E+02  0.143129E+06  0.941768E+05  0.286480E+03  0.269203E+03
     10970  0.599081E-01  0.696560E-01  0.690471E+00  0.000000E+00  0.509237E-01  0.506592E+02  0.546357E+02  0.143129E+06  0.941897E+05  0.286480E+03  0.268845E+03
     10980  0.560630E-01  0.675896E-01  0.688678E+00  0.000000E+00  0.461792E-01  0.506592E+02  0.546711E+02  0.143129E+06  0.942030E+05  0.286480E+03  0.268501E+03
     10990  0.546448E-01  0.666312E-01  0.633005E+00  0.000000E+00  0.451771E-01  0.506592E+02  0.546997E+02  0.143129E+06  0.942163E+05  0.286480E+03  0.268188E+03
     11000  0.542022E-01  0.658157E-01  0.611184E+00  0.000000E+00  0.448756E-01  0.506592E+02  0.547187E+02  0.143129E+06  0.942291E+05  0.286480E+03  0.267917E+03
     11010  0.538371E-01  0.654434E-01  0.603932E+00  0.000000E+00  0.445975E-01  0.506592E+02  0.547264E+02  0.143129E+06  0.942411E+05  0.286480E+03  0.267699E+03
     11020  0.529323E-01  0.649772E-01  0.603064E+00  0.000000E+00  0.440860E-01  0.506592E+02  0.547221E+02  0.143129E+06  0.942518E+05  0.286480E+03  0.267537E+03
